id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
1980,14985,2025-06-20,747.73,ABIERTO
1981,21422,2025-02-24,7994.96,RECHAZADO
1983,23716,2026-01-23,9803.54,RECHAZADO
1986,24076,2025-12-12,14157.66,RECHAZADO
1987,24279,2025-12-25,12141.05,CERRADO
1988,1267,2026-02-24,12110.14,CERRADO
1989,6342,2026-01-16,6561.12,ABIERTO
1990,18160,2025-11-16,7007.9,CERRADO
1994,23527,2025-05-12,11800.09,CERRADO
1995,17771,2025-06-11,3354.38,CERRADO
1996,17443,2025-10-10,1059.17,ABIERTO
1997,21701,2025-09-07,3279.91,ABIERTO
1999,19698,2025-09-13,12753.04,CERRADO
2002,4406,2025-01-27,3963.28,CERRADO
2005,20692,2025-01-18,13354.86,RECHAZADO
2006,16866,2025-01-07,2341.27,ABIERTO
2008,14641,2025-07-04,2002.05,CERRADO
2012,2116,2025-01-24,10914.37,RECHAZADO
2016,18812,2025-10-06,11966.28,CERRADO
2021,8496,2025-04-11,10438.48,ABIERTO
2022,15595,2025-11-25,11585.72,ABIERTO
2023,6099,2025-05-02,11576.41,RECHAZADO
2024,17630,2025-12-09,7155.37,RECHAZADO
2025,23468,2025-08-14,5106.41,ABIERTO
2028,8480,2025-05-17,2800.94,ABIERTO
2029,506,2025-08-16,12607.91,ABIERTO
2031,24413,2025-03-04,14504.39,CERRADO
2032,10770,2025-02-09,4257.6,CERRADO
2034,15088,2025-06-08,8996.9,ABIERTO
2035,8993,2025-09-29,6241.75,ABIERTO
2037,6124,2025-12-04,11555.1,ABIERTO
2039,21609,2025-09-07,7463.52,RECHAZADO
2040,13752,2025-05-28,6115.06,CERRADO
2041,6843,2025-04-15,693.97,RECHAZADO
2042,9167,2025-04-21,1939.93,ABIERTO
2043,24839,2025-07-16,2562.93,CERRADO
2044,6772,2025-08-11,9201.83,RECHAZADO
2046,9382,2025-08-25,4930.57,ABIERTO
2047,11408,2025-12-16,508.55,ABIERTO
2048,15861,2025-02-17,5012.13,CERRADO
2049,5260,2026-02-02,2951.18,ABIERTO
2051,6303,2025-03-29,14448.22,ABIERTO
2053,10475,2025-02-12,6178.8,CERRADO
2054,22619,2025-08-09,10098.24,ABIERTO
2055,19974,2026-02-20,11737.04,ABIERTO
2057,17814,2025-06-19,12652.2,ABIERTO
2058,9187,2025-07-04,3917.33,ABIERTO
2059,2554,2025-07-22,9394.92,ABIERTO
2061,7090,2025-02-14,10419.0,ABIERTO
2063,3841,2025-07-11,13965.79,RECHAZADO
2064,4006,2025-10-19,6130.56,ABIERTO
2066,6733,2025-03-28,6514.5,CERRADO
2069,15838,2025-11-22,1935.71,ABIERTO
2072,19158,2026-01-27,5164.23,ABIERTO
2074,11752,2025-02-16,12130.78,RECHAZADO
2082,22021,2025-12-23,8533.0,CERRADO
2084,12231,2025-01-13,375.26,CERRADO
2085,8290,2025-08-03,2917.9,CERRADO
2086,13810,2025-07-31,13203.88,ABIERTO
2089,2634,2025-01-24,9920.66,CERRADO
2090,13334,2025-08-18,6943.67,ABIERTO
2091,5036,2025-01-22,13241.53,CERRADO
2093,4037,2025-07-18,1286.47,ABIERTO
2094,11735,2025-07-28,9284.86,RECHAZADO
2095,12067,2025-10-09,12193.03,ABIERTO
2097,3591,2025-02-21,-6057.44,RECHAZADO
2098,14020,2025-02-09,8582.29,ABIERTO
2099,11451,2025-10-09,10982.18,ABIERTO
2100,10108,2025-04-02,1987.87,CERRADO
2101,24844,2025-06-19,1412.2,RECHAZADO
2103,17393,2025-11-09,6191.46,CERRADO
2104,16856,2026-02-11,4766.37,CERRADO
2105,18088,2025-03-21,8073.53,ABIERTO
2107,12057,2026-02-21,11051.74,ABIERTO
2109,23109,2025-02-01,10971.03,RECHAZADO
2111,21573,2025-07-01,2992.6,CERRADO
2114,7677,2025-04-18,4151.82,RECHAZADO
2117,24992,2025-04-03,7653.58,ABIERTO
2118,17518,2025-03-11,13923.05,ABIERTO
2121,19308,2025-02-07,663.12,RECHAZADO
2122,12346,2025-05-12,8568.98,RECHAZADO
2124,5124,2025-10-25,14936.35,ABIERTO
2125,10888,2025-12-13,3348.65,ABIERTO
2126,12350,2025-11-10,12101.95,ABIERTO
2127,13382,2025-08-01,14897.7,RECHAZADO
2128,9332,2025-03-18,3399.29,CERRADO
2131,23436,2025-09-13,5982.94,CERRADO
2132,25745,2025-07-21,9260.15,CERRADO
2135,2938,2025-01-02,2872.8,ABIERTO
2136,12132,2025-08-04,6320.16,ABIERTO
2138,20659,2025-11-11,12384.59,RECHAZADO
2139,1271,2025-04-04,10237.56,CERRADO
2142,10758,2025-09-20,11722.12,CERRADO
2144,3429,2025-10-14,1670.77,ABIERTO
2145,2154,2025-01-07,-8284.4,ABIERTO
2146,18485,2025-10-26,9261.89,CERRADO
2148,2733,2026-02-18,325.67,CERRADO
2149,20041,2025-10-25,11837.0,CERRADO
2150,22568,2025-01-20,3707.92,ABIERTO
2152,23495,2025-11-25,5511.11,CERRADO
2153,23172,2025-09-08,7871.92,CERRADO
2157,4386,2025-01-24,14883.66,ABIERTO
2158,6626,2025-11-26,3317.82,RECHAZADO
2162,953,2025-09-01,10703.97,CERRADO
2164,3580,2025-04-18,11081.21,RECHAZADO
2165,22516,2025-04-17,1734.1,ABIERTO
2166,17272,2025-09-27,5817.24,ABIERTO
2167,20892,2025-01-15,9492.02,ABIERTO
2168,11975,2025-07-27,4716.66,ABIERTO
2169,920,2025-09-29,12524.67,CERRADO
2172,21824,2025-02-16,5061.04,ABIERTO
2173,8693,2025-05-25,1265.15,CERRADO
2174,22616,2025-06-16,6605.23,RECHAZADO
2176,14177,2025-02-04,7436.09,RECHAZADO
2178,21517,2025-09-22,13089.13,ABIERTO
2179,13879,2025-11-01,7165.5,CERRADO
2180,14228,2025-02-16,8440.65,CERRADO
2183,14188,2025-03-15,1766.51,ABIERTO
2184,15946,2025-11-01,14291.37,CERRADO
2186,22878,2025-12-29,8833.35,RECHAZADO
2188,19306,2025-08-16,9700.04,ABIERTO
2190,4196,2025-10-23,14465.04,CERRADO
2193,23797,2025-09-17,4161.15,CERRADO
2194,24751,2025-06-21,5918.66,RECHAZADO
2197,11018,2025-09-30,6670.45,RECHAZADO
2198,10691,2025-12-05,389.29,ABIERTO
2202,13509,2025-01-29,504.49,CERRADO
2203,15184,2025-09-13,13556.8,ABIERTO
2204,21082,2025-09-15,2865.43,CERRADO
2205,19380,2025-12-01,1115.6,RECHAZADO
2206,12030,2026-02-05,2191.9,CERRADO
2208,20662,2025-03-07,5471.24,ABIERTO
2209,15719,2025-12-19,9523.17,RECHAZADO
2212,3860,2025-06-10,5796.52,ABIERTO
2213,25745,2025-04-12,12529.36,RECHAZADO
2214,25517,2025-10-02,2615.55,ABIERTO
2216,3983,2025-11-12,2450.01,CERRADO
2217,13829,2025-01-06,1165.66,ABIERTO
2222,24471,2025-11-06,13877.87,RECHAZADO
2224,848,2025-05-12,2662.33,CERRADO
2225,3253,2025-05-06,2803.56,ABIERTO
2228,930,2026-02-23,4808.1,ABIERTO
2229,14124,2025-10-29,2738.54,ABIERTO
2230,546,2025-12-03,5998.62,ABIERTO
2231,22059,2025-09-26,1229.16,CERRADO
2234,14868,2025-12-27,8850.48,CERRADO
2235,14259,2026-11-01,3508.83,RECHAZADO
2236,10881,2025-11-21,2672.13,CERRADO
2237,22146,2025-09-20,4335.72,CERRADO
2238,211,2025-05-14,7508.73,ABIERTO
2239,15667,2025-01-16,6228.34,ABIERTO
2242,479,2025-05-03,517.9,RECHAZADO
2245,8411,2026-01-29,1688.98,RECHAZADO
2246,2942,2025-06-02,7651.83,ABIERTO
2250,653,2025-04-10,14823.61,ABIERTO
2251,9394,2025-12-17,14714.55,ABIERTO
2252,10643,2025-05-23,5223.28,ABIERTO
2256,12348,2025-01-21,5044.3,ABIERTO
2257,1205,2025-11-08,14848.25,ABIERTO
2258,2702,2025-05-13,6564.88,CERRADO
2259,8275,2025-10-07,4289.11,RECHAZADO
2260,294,2026-01-11,1995.7,ABIERTO
2262,25816,2025-01-18,8126.29,CERRADO
2264,383,2025-07-20,2899.03,ABIERTO
2266,6143,2026-02-09,4990.08,RECHAZADO
2268,17149,2025-01-24,3428.9,CERRADO
2274,10568,2025-09-28,415.17,ABIERTO
2275,14372,2026-01-19,9050.27,ABIERTO
2276,1685,2026-01-09,10408.01,CERRADO
2277,16369,2025-02-22,11396.17,CERRADO
2279,16860,2026-01-14,14390.09,CERRADO
2280,24625,2025-05-08,10280.03,RECHAZADO
2283,23563,2025-01-12,11492.11,RECHAZADO
2284,1716,2025-07-25,547.95,ABIERTO
2285,9182,2026-02-05,10202.88,CERRADO
2287,21733,2025-01-05,8114.46,CERRADO
2288,14167,2025-07-24,14910.27,CERRADO
2289,4941,2025-04-23,12277.29,ABIERTO
2290,25693,2025-09-14,11619.68,ABIERTO
2291,23311,2025-04-13,8387.68,CERRADO
2295,22502,2025-09-26,3581.7,ABIERTO
2298,17235,2025-02-26,13251.43,ABIERTO
2300,9130,2025-09-01,13014.92,ABIERTO
2304,21139,2025-06-23,9986.27,ABIERTO
2305,20381,2025-01-23,-7976.14,CERRADO
2307,24379,2025-11-29,13220.01,RECHAZADO
2309,19908,2025-04-24,6094.35,CERRADO
2310,7070,2025-10-24,14806.7,CERRADO
2314,207,2025-09-02,7575.95,ABIERTO
2315,9092,2025-08-09,11258.09,CERRADO
2316,19617,2025-06-03,4975.98,ABIERTO
2317,18281,2025-01-31,11155.12,RECHAZADO
2318,19853,2025-09-03,2723.1,CERRADO
2319,20905,2025-02-19,13151.98,CERRADO
2320,8405,2025-04-30,4382.48,ABIERTO
2322,9238,2025-08-14,12773.61,CERRADO
2323,20339,2025-11-18,754.59,CERRADO
2324,6083,2025-02-21,3266.86,ABIERTO
2326,8023,2025-10-22,12379.63,CERRADO
2327,22263,2025-05-28,800.4,CERRADO
2329,15796,2025-05-04,4628.55,CERRADO
2330,14245,2025-07-14,12207.9,CERRADO
2332,15055,2026-12-02,2269.28,ABIERTO
2333,17559,2025-04-04,10801.93,ABIERTO
2335,7650,2025-07-06,13997.84,CERRADO
2337,16616,2026-01-31,10442.64,ABIERTO
2338,21892,2025-09-17,7190.29,CERRADO
2339,10117,2025-09-19,7948.35,CERRADO
2340,4879,2025-12-15,269.78,RECHAZADO
2341,4441,2025-04-08,11469.13,CERRADO
2343,4136,2025-04-09,9744.21,RECHAZADO
2344,12338,2025-08-14,9750.47,RECHAZADO
2345,13756,2025-07-19,2297.97,CERRADO
2347,12776,2026-01-28,10654.25,CERRADO
2348,3930,2025-11-18,11604.19,CERRADO
2349,760,2025-04-11,7023.3,ABIERTO
2350,15335,2025-07-26,12966.01,ABIERTO
2355,7609,2025-05-31,13465.17,ABIERTO
2362,18186,2025-11-19,8438.91,CERRADO
2366,10170,2025-08-26,3414.4,CERRADO
2370,22837,2025-02-21,5945.36,CERRADO
2371,17364,2025-04-01,2937.9,CERRADO
2374,12368,2026-01-13,7439.8,ABIERTO
2375,18434,2025-03-30,12441.43,CERRADO
2376,10835,2025-10-20,14972.28,CERRADO
2378,5878,2025-05-14,12931.4,ABIERTO
2380,17263,2025-08-03,1154.63,RECHAZADO
2381,14036,2026-01-05,2500.27,CERRADO
2382,15145,2025-04-25,314.53,CERRADO
2386,5906,2025-05-01,9787.74,CERRADO
2387,24065,2025-02-25,3308.24,CERRADO
2388,23027,2025-06-13,14809.5,RECHAZADO
2389,5149,2025-07-07,10375.18,CERRADO
2391,24460,2025-05-16,11725.19,ABIERTO
2393,22149,2025-03-21,2011.44,CERRADO
2395,7209,2025-11-27,10200.89,ABIERTO
2396,7983,2025-02-24,5007.92,ABIERTO
2397,19783,2025-03-21,9790.53,ABIERTO
2398,17641,2025-10-25,7746.44,ABIERTO
2399,7193,2025-10-04,7164.56,CERRADO
2400,22636,2025-07-15,2337.9,RECHAZADO
2401,10658,2025-08-12,4694.99,ABIERTO
2403,23349,2025-11-05,10238.65,RECHAZADO
2404,21221,2025-04-19,14029.64,CERRADO
2405,23285,2025-08-22,12363.98,ABIERTO
2406,15740,2025-08-12,4078.5,ABIERTO
2407,23995,2025-07-18,8050.4,ABIERTO
2411,24991,2025-08-17,7262.04,CERRADO
2412,19992,2025-09-06,6406.63,CERRADO
2413,23012,2025-04-25,9061.78,ABIERTO
2414,1517,2025-07-24,6475.06,CERRADO
2415,66,2025-03-13,11755.35,ABIERTO
2416,1078,2025-04-08,5459.25,RECHAZADO
2417,8645,2025-10-25,13797.5,CERRADO
2420,3033,2026-02-19,5493.68,ABIERTO
2422,24746,2026-01-06,2522.97,ABIERTO
2425,24214,2025-02-14,4013.87,ABIERTO
2426,10280,2026-02-23,6207.54,RECHAZADO
2429,5224,2026-02-08,378.08,CERRADO
2431,24626,2025-03-04,12215.39,CERRADO
2432,18771,2025-07-20,2017.43,ABIERTO
2433,10752,2025-10-05,5360.13,ABIERTO
2435,7115,2025-12-25,7962.69,ABIERTO
2437,18266,2025-04-11,9858.65,ABIERTO
2438,20113,2025-07-17,9676.33,ABIERTO
2441,62,2025-02-19,1496.63,ABIERTO
2442,20778,2025-03-22,5879.43,RECHAZADO
2444,449,2025-07-19,8903.7,CERRADO
2446,1205,2025-04-30,1763.15,ABIERTO
2452,4667,2025-05-28,1727.42,CERRADO
2456,22714,2025-05-29,4929.6,ABIERTO
2457,19031,2025-09-07,6583.55,ABIERTO
2458,12074,2025-01-31,14637.58,CERRADO
2459,6830,2025-07-27,6391.22,CERRADO
2460,9157,2025-10-25,2841.38,CERRADO
2462,23286,2025-01-01,12421.35,CERRADO
2463,19863,2025-10-28,14915.78,ABIERTO
2465,22578,2025-12-16,10105.3,CERRADO
2466,2564,2026-01-11,14850.5,CERRADO
2468,1404,2025-12-23,4198.56,ABIERTO
2469,18400,2025-10-17,10605.84,RECHAZADO
2472,16259,2026-01-31,6838.86,ABIERTO
2473,4813,2025-05-25,1377.24,CERRADO
2475,18225,2025-02-01,12121.54,RECHAZADO
2476,12085,2025-07-02,1118.13,RECHAZADO
2477,25843,2026-10-01,7696.83,RECHAZADO
2478,20424,2025-07-23,13068.92,CERRADO
2479,13560,2025-10-05,2479.3,ABIERTO
2482,1019,2025-09-19,5005.97,ABIERTO
2484,17787,2025-04-06,6775.93,CERRADO
2485,3199,2025-08-04,10352.24,ABIERTO
2486,19872,2025-09-01,7863.24,CERRADO
2488,10412,2025-09-21,3906.19,CERRADO
2489,6196,2025-08-04,9984.93,ABIERTO
2490,12511,2025-11-04,12044.17,ABIERTO
2491,8021,2025-12-20,2814.81,RECHAZADO
2492,18987,2025-05-12,11764.91,ABIERTO
2493,25631,2026-01-01,3723.53,CERRADO
2494,889,2025-02-19,13998.03,CERRADO
2496,17445,2025-08-04,7228.95,ABIERTO
2497,23720,2025-12-08,10606.96,ABIERTO
2498,9901,2025-06-12,3440.17,ABIERTO
2499,20298,2025-07-24,10616.77,RECHAZADO
2502,14352,2025-12-18,3503.37,CERRADO
2503,23867,2025-08-07,8508.74,ABIERTO
2506,13946,2025-08-10,8459.98,CERRADO
2507,15444,2025-10-29,9150.34,ABIERTO
2509,4641,2025-11-25,8292.88,CERRADO
2512,2582,2026-02-04,12624.08,RECHAZADO
2513,2898,2025-11-24,10512.5,CERRADO
2515,21053,2025-03-25,13040.7,RECHAZADO
2516,17054,2025-12-31,11613.93,ABIERTO
2517,16849,2026-02-22,12403.79,CERRADO
2518,22891,2025-01-20,11735.78,CERRADO
2521,10837,2026-01-29,9625.32,CERRADO
2522,20072,2026-02-05,1244.65,ABIERTO
2523,14211,2026-02-11,1603.59,ABIERTO
2525,22041,2025-04-28,807.52,ABIERTO
2526,5668,2025-11-28,11057.31,CERRADO
2529,14439,2025-08-16,5690.29,CERRADO
2531,4616,2025-11-24,3980.52,ABIERTO
2532,4821,2025-02-11,10235.17,CERRADO
2534,9782,2026-02-02,6497.59,RECHAZADO
2537,18813,2025-12-13,3629.23,ABIERTO
2539,17283,2025-12-15,1791.99,ABIERTO
2540,4243,2025-06-29,6832.04,CERRADO
2546,25524,2025-09-26,9916.53,RECHAZADO
2548,22829,2025-02-06,1392.67,ABIERTO
2550,86,2026-01-05,5495.7,RECHAZADO
2555,8628,2025-05-10,7297.62,RECHAZADO
2560,18321,2025-02-07,1448.29,CERRADO
2563,24054,2025-03-20,2654.93,ABIERTO
2565,24718,2025-07-23,6620.36,ABIERTO
2566,17391,2025-04-20,5603.71,CERRADO
2567,3813,2025-08-23,1283.38,ABIERTO
2568,12798,2025-05-09,11140.05,ABIERTO
2569,3583,2025-04-18,13166.5,CERRADO
2570,9855,2025-09-05,8780.44,ABIERTO
2571,16206,2025-12-24,10234.5,CERRADO
2572,4226,2025-04-02,13236.79,CERRADO
2573,20514,2025-01-04,1591.64,ABIERTO
2575,23247,2025-07-18,4025.27,ABIERTO
2577,10627,2025-06-26,3251.74,CERRADO
2579,19119,2025-06-22,14492.69,CERRADO
2581,5281,2025-10-19,6940.65,RECHAZADO
2583,14143,2025-06-27,14328.3,RECHAZADO
2584,6461,2025-11-08,411.68,CERRADO
2585,2781,2025-10-16,10411.97,RECHAZADO
2586,9030,2025-09-09,5274.13,ABIERTO
2587,5662,2025-02-05,9964.12,CERRADO
2588,15629,2025-11-18,5954.59,ABIERTO
2589,21439,2025-01-14,3914.89,ABIERTO
2591,4169,2025-11-12,6544.84,RECHAZADO
2593,19194,2026-02-19,3940.57,CERRADO
2595,16763,2025-02-19,10669.23,RECHAZADO
2597,8351,2025-09-27,12048.48,RECHAZADO
2598,19801,2025-03-14,4091.47,CERRADO
2600,20957,2025-02-18,10123.18,ABIERTO
2601,24572,2025-05-25,10176.73,RECHAZADO
2602,23523,2025-03-14,6185.32,CERRADO
2604,7534,2025-03-31,11023.02,CERRADO
2605,15134,2025-10-11,222.15,RECHAZADO
2607,16301,2025-08-22,9987.67,RECHAZADO
2609,914,2025-03-05,13167.53,ABIERTO
2610,9737,2026-02-16,8258.01,CERRADO
2611,14488,2025-08-26,9018.59,CERRADO
2612,25620,2025-10-21,11696.58,RECHAZADO
2615,12697,2025-06-05,12546.7,ABIERTO
2616,22526,2025-11-19,13748.22,ABIERTO
2617,4353,2025-12-04,6837.77,CERRADO
2618,14894,2025-09-05,1306.0,ABIERTO
2619,12728,2025-12-15,14464.0,ABIERTO
2620,23160,2025-07-11,10076.56,CERRADO
2622,15593,2025-03-23,5375.27,RECHAZADO
2624,22054,2025-05-19,10721.43,ABIERTO
2626,9301,2026-01-13,307.54,ABIERTO
2627,19274,2025-03-19,14461.71,ABIERTO
2628,4052,2025-03-13,4170.28,ABIERTO
2629,5576,2025-08-27,9657.06,RECHAZADO
2630,10029,2025-08-04,4951.88,RECHAZADO
2632,11803,2025-12-03,10070.49,RECHAZADO
2633,16446,2025-07-10,10733.48,RECHAZADO
2634,11812,2025-10-11,10408.69,CERRADO
2636,21703,2025-10-26,1953.67,CERRADO
2640,13885,2025-03-12,10216.57,ABIERTO
2642,19897,2025-04-02,13176.79,RECHAZADO
2644,12599,2025-08-08,5703.66,ABIERTO
2646,22279,2025-05-07,1765.92,ABIERTO
2649,3613,2025-04-29,3354.36,ABIERTO
2650,13756,2025-06-18,6061.83,RECHAZADO
2651,19656,2025-09-26,6183.3,CERRADO
2652,19024,2025-11-16,856.85,ABIERTO
2654,13708,2026-01-01,3422.98,RECHAZADO
2655,9985,2025-04-03,11376.6,ABIERTO
2657,19985,2025-03-07,4503.99,RECHAZADO
2659,19487,2025-07-16,3415.76,ABIERTO
2663,17065,2025-04-13,5830.42,ABIERTO
2665,15065,2025-09-14,6818.61,ABIERTO
2669,21067,2025-07-21,1550.15,ABIERTO
2671,21543,2025-02-17,5469.67,RECHAZADO
2673,17087,2025-08-17,8473.15,ABIERTO
2675,6679,2025-08-24,11244.27,RECHAZADO
2677,625,2025-09-25,4446.55,ABIERTO
2678,4753,2025-06-15,7149.11,ABIERTO
2679,11002,2025-01-06,2105.53,CERRADO
2680,10216,2025-10-29,4371.25,ABIERTO
2681,22253,2025-01-23,6260.46,RECHAZADO
2682,22686,2025-05-14,14097.6,ABIERTO
2683,18022,2026-12-01,888.85,RECHAZADO
2684,2035,2025-03-23,14224.34,ABIERTO
2686,17800,2025-11-14,2919.83,ABIERTO
2687,15219,2025-03-13,6633.4,CERRADO
2688,24940,2025-04-14,2007.12,RECHAZADO
2689,12784,2025-08-17,5106.27,RECHAZADO
2690,7119,2025-02-28,14691.01,CERRADO
2692,3353,2025-06-30,11807.34,ABIERTO
2695,20942,2025-04-25,3266.72,ABIERTO
2696,9958,2026-01-20,9380.27,CERRADO
2699,21376,2025-07-25,14533.7,ABIERTO
2700,1817,2025-12-30,10007.1,CERRADO
2701,9991,2026-06-02,2232.89,CERRADO
2702,15743,2025-08-03,2937.96,ABIERTO
2703,16149,2025-09-24,9043.86,CERRADO
2706,22303,2025-07-11,10234.92,CERRADO
2707,1634,2025-01-20,13069.67,ABIERTO
2708,5201,2025-09-29,7824.91,ABIERTO
2710,24535,2025-06-21,13005.5,CERRADO
2713,20217,2025-12-11,9352.75,CERRADO
2714,4219,2025-06-10,3662.93,RECHAZADO
2716,1696,2025-07-28,11568.99,ABIERTO
2717,3923,2025-10-15,13272.4,ABIERTO
2718,3050,2025-09-01,13921.16,CERRADO
2719,9902,2026-02-01,4313.86,CERRADO
2720,21872,2025-04-24,1489.52,CERRADO
2722,16924,2026-01-24,11135.56,ABIERTO
2724,12571,2025-10-28,10055.25,ABIERTO
2725,16505,2025-12-14,13609.35,ABIERTO
2730,14876,2025-12-04,8413.84,ABIERTO
2731,11494,2026-02-04,8992.95,CERRADO
2732,12528,2025-10-06,4193.95,ABIERTO
2733,15471,2026-02-14,14278.52,ABIERTO
2734,17927,2025-12-15,8800.86,RECHAZADO
2735,4113,2025-08-21,7650.93,ABIERTO
2736,14612,2025-02-19,12997.83,CERRADO
2737,9817,2026-01-19,10734.13,RECHAZADO
2738,4517,2025-04-15,12343.38,ABIERTO
2741,5977,2025-06-14,12275.15,CERRADO
2744,22370,2025-03-07,1548.16,CERRADO
2745,2682,2025-03-25,4396.36,ABIERTO
2751,4497,2025-05-25,12310.45,CERRADO
2754,11729,2025-09-29,2565.88,CERRADO
2757,8196,2025-12-02,3554.3,ABIERTO
2759,9301,2025-08-09,4910.89,CERRADO
2764,21123,2025-05-26,12685.24,RECHAZADO
2765,237,2025-01-11,8540.34,ABIERTO
2768,9937,2025-01-15,8202.64,CERRADO
2770,13644,2025-12-19,7093.73,ABIERTO
2771,4647,2025-12-18,1323.37,RECHAZADO
2772,11406,2025-10-31,2474.26,CERRADO
2773,2141,2025-08-17,8374.44,ABIERTO
2774,16350,2026-02-10,12777.51,CERRADO
2776,5411,2025-06-19,8498.8,CERRADO
2777,18263,2025-08-21,11336.92,RECHAZADO
2778,11617,2025-12-31,7183.61,CERRADO
2785,14123,2025-10-14,1191.37,ABIERTO
2787,24995,2025-09-11,11494.35,ABIERTO
2789,20510,2025-04-10,10545.32,ABIERTO
2790,18444,2026-02-24,5291.0,ABIERTO
2793,6672,2025-04-12,11673.0,CERRADO
2797,15729,2025-03-24,14566.29,ABIERTO
2799,21633,2026-02-22,3559.12,ABIERTO
2802,13729,2025-06-19,11378.35,ABIERTO
2804,16275,2025-12-18,7833.4,ABIERTO
2806,17943,2025-04-26,2548.62,ABIERTO
2808,18360,2025-09-15,4078.64,ABIERTO
2811,13532,2025-08-08,9758.93,ABIERTO
2812,543,2025-04-12,10867.06,CERRADO
2813,4551,2025-12-01,1107.57,CERRADO
2815,18201,2025-05-18,3283.44,CERRADO
2816,23903,2025-07-26,5964.03,CERRADO
2819,25790,2025-07-06,7310.47,ABIERTO
2820,23995,2025-08-26,2007.68,ABIERTO
2822,14176,2025-02-04,298.61,ABIERTO
2825,25802,2025-01-23,314.28,ABIERTO
2827,5429,2025-04-04,8687.2,RECHAZADO
2828,22088,2026-02-03,8346.67,ABIERTO
2829,16844,2025-10-05,6360.61,CERRADO
2830,19585,2025-08-31,1885.38,CERRADO
2833,15492,2025-11-21,2130.29,CERRADO
2835,19275,2025-07-10,11383.22,ABIERTO
2836,2796,2025-06-25,1754.75,RECHAZADO
2839,22552,2025-11-19,14566.42,CERRADO
2840,10804,2025-12-23,3909.96,CERRADO
2842,1771,2025-04-04,2688.41,RECHAZADO
2843,2130,2025-11-22,3436.86,RECHAZADO
2844,14355,2025-05-19,5319.88,RECHAZADO
2845,2299,2025-03-27,4403.56,ABIERTO
2846,17957,2025-02-13,10771.75,RECHAZADO
2847,6362,2025-12-07,6323.92,ABIERTO
2848,25779,2025-08-08,3942.98,RECHAZADO
2849,3449,2025-04-12,13727.13,CERRADO
2851,8861,2025-09-16,13669.55,ABIERTO
2854,88,2025-08-21,2496.99,CERRADO
2856,5605,2025-02-12,1844.53,CERRADO
2858,4304,2025-06-20,9108.2,ABIERTO
2859,6903,2025-03-09,9188.95,RECHAZADO
2860,1119,2025-09-29,1934.58,ABIERTO
2862,7748,2025-09-21,3347.82,CERRADO
2866,24462,2025-12-20,6945.15,ABIERTO
2868,10233,2025-03-15,3149.29,CERRADO
2869,22426,2025-03-30,8266.28,ABIERTO
2871,17340,2025-09-29,9846.09,RECHAZADO
2873,6575,2025-06-22,7805.5,ABIERTO
2877,13349,2025-04-17,-1208.59,CERRADO
2878,1667,2026-02-03,3822.2,ABIERTO
2881,5503,2025-03-27,7097.28,CERRADO
2884,9447,2025-05-29,4885.83,CERRADO
2885,25626,2025-11-05,13446.77,ABIERTO
2886,15422,2025-11-25,8162.41,CERRADO
2888,19610,2026-02-19,12786.66,ABIERTO
2889,119,2025-05-29,4034.21,ABIERTO
2890,2339,2025-09-10,8770.42,CERRADO
2897,23043,2025-04-03,4398.04,ABIERTO
2898,2509,2025-04-30,5795.51,ABIERTO
2900,15659,2026-02-02,9304.79,ABIERTO
2902,3779,2025-07-19,11354.33,CERRADO
2903,9815,2025-09-01,3103.24,RECHAZADO
2905,7703,2026-01-14,1220.76,ABIERTO
2907,906,2025-09-01,10151.8,ABIERTO
2913,24973,2025-01-28,5350.97,RECHAZADO
2914,13403,2025-03-26,9714.28,RECHAZADO
2915,18974,2026-01-24,4234.9,CERRADO
2917,10227,2025-04-25,14318.74,CERRADO
2920,15601,2026-01-16,7539.48,ABIERTO
2922,13360,2025-06-13,568.96,ABIERTO
2924,24782,2025-05-31,4887.26,CERRADO
2926,12223,2025-07-17,127.29,CERRADO
2927,4153,2025-01-27,10642.29,ABIERTO
2929,16454,2026-02-18,8410.75,RECHAZADO
2931,14029,2025-10-05,13356.62,RECHAZADO
2932,8501,2026-02-02,11683.33,ABIERTO
2933,314,2026-01-01,5243.31,ABIERTO
2934,4576,2025-08-28,4394.39,CERRADO
2936,2541,2025-08-04,6609.55,CERRADO
2938,10709,2025-02-23,3219.37,ABIERTO
2940,17688,2025-09-06,12974.77,RECHAZADO
2942,7193,2026-01-04,10099.47,ABIERTO
2944,12461,2025-11-25,8541.69,ABIERTO
2946,6535,2026-01-26,14195.58,RECHAZADO
2947,16870,2025-08-30,5115.76,CERRADO
2948,25676,2026-01-06,2758.76,ABIERTO
2950,3978,2026-02-21,14099.5,ABIERTO
2952,8819,2025-12-11,1140.52,CERRADO
2953,22103,2025-02-14,8062.92,CERRADO
2954,1306,2025-05-10,6575.93,CERRADO
2955,5495,2025-04-05,9185.61,RECHAZADO
2956,21726,2025-03-16,7418.86,RECHAZADO
2958,11431,2025-02-27,12342.69,ABIERTO
2959,3668,2025-02-02,7249.68,ABIERTO
2960,17917,2025-01-21,8169.85,CERRADO
2962,1306,2025-12-12,14413.99,ABIERTO
2963,5414,2025-08-29,13880.78,ABIERTO
2964,20729,2025-12-14,1073.69,RECHAZADO
2965,17469,2025-06-02,5909.33,CERRADO
